ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,black_friday,black_friday_lower,black_friday_upper,christmas_shopping,christmas_shopping_lower,christmas_shopping_upper,cyber_monday,cyber_monday_lower,cyber_monday_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,new_year,new_year_lower,new_year_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2011-02-24,27710.119663561236,19629.3512886885,42738.84261642649,27710.119663561236,27710.119663561236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12032723721153207,0.12032723721153207,0.12032723721153207,0.0,0.0,0.0,0.306168746999649,0.306168746999649,0.306168746999649,-0.18584150978811698,-0.18584150978811698,-0.18584150978811698,0.0,0.0,0.0,31044.40180547851
2011-02-25,27714.96411585727,7429.051884596024,31877.291459243937,27714.96411585727,27714.96411585727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2752536182896029,-0.2752536182896029,-0.2752536182896029,0.0,0.0,0.0,-0.08741452837722602,-0.08741452837722602,-0.08741452837722602,-0.18783908991237686,-0.18783908991237686,-0.18783908991237686,0.0,0.0,0.0,20086.319962201054
2011-02-27,27724.653020449336,-2233.5150581881794,21334.454858248882,27724.653020449336,27724.653020449336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6622050017128969,-0.6622050017128969,-0.6622050017128969,0.0,0.0,0.0,-0.4636340986877857,-0.4636340986877857,-0.4636340986877857,-0.19857090302511116,-0.19857090302511116,-0.19857090302511116,0.0,0.0,0.0,9365.249119553211
2011-02-28,27729.497472745366,10050.375164393567,32980.89027026376,27729.497472745366,27729.497472745366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2270220832669179,-0.2270220832669179,-0.2270220832669179,0.0,0.0,0.0,-0.020286223359051753,-0.020286223359051753,-0.020286223359051753,-0.20673585990786617,-0.20673585990786617,-0.20673585990786617,0.0,0.0,0.0,21434.28918853798
2011-03-01,27734.341929006037,11382.762856674359,34704.38741702286,27734.341929006037,27734.341929006037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16158658727634762,-0.16158658727634762,-0.16158658727634762,0.0,0.0,0.0,0.05470919881211758,0.05470919881211758,0.05470919881211758,-0.21629578608846523,-0.21629578608846523,-0.21629578608846523,0.0,0.0,0.0,23252.84426634264
2011-03-02,27739.18638526671,10330.219705043479,33403.01233617249,27739.18638526671,27739.18638526671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2086508787525937,-0.2086508787525937,-0.2086508787525937,0.0,0.0,0.0,0.018194041286842336,0.018194041286842336,0.018194041286842336,-0.22684492003943602,-0.22684492003943602,-0.22684492003943602,0.0,0.0,0.0,21951.380770098825
2011-03-03,27744.030841527376,18010.00335744171,41981.72561069005,27744.030841527376,27744.030841527376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06821862470206139,0.06821862470206139,0.06821862470206139,0.0,0.0,0.0,0.30616874699985097,0.30616874699985097,0.30616874699985097,-0.2379501222977896,-0.2379501222977896,-0.2379501222977896,0.0,0.0,0.0,29636.690469227946
2011-03-04,27748.875297788043,5489.203756464767,29664.614771661618,27748.875297788043,27748.875297788043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3365784635266248,-0.3365784635266248,-0.3365784635266248,0.0,0.0,0.0,-0.0874145283772543,-0.0874145283772543,-0.0874145283772543,-0.24916393514937046,-0.24916393514937046,-0.24916393514937046,0.0,0.0,0.0,18409.20148546663
2011-03-06,27758.56421030938,-4449.193424508478,19334.19005855454,27758.56421030938,27758.56421030938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.733770464412122,-0.733770464412122,-0.733770464412122,0.0,0.0,0.0,-0.46363409868760186,-0.46363409868760186,-0.46363409868760186,-0.27013636572452004,-0.27013636572452004,-0.27013636572452004,0.0,0.0,0.0,7390.149658296958
2011-03-07,27763.408666570056,7734.757704035503,31150.066936510913,27763.408666570056,27763.408666570056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2993347824161821,-0.2993347824161821,-0.2993347824161821,0.0,0.0,0.0,-0.020286223357676214,-0.020286223357676214,-0.020286223357676214,-0.2790485590585059,-0.2790485590585059,-0.2790485590585059,0.0,0.0,0.0,19452.854774230764
2011-03-08,27768.253122830723,9959.506900215953,33965.17178511834,27768.253122830723,27768.253122830723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2316924309729112,-0.2316924309729112,-0.2316924309729112,0.0,0.0,0.0,0.0547091988126186,0.0547091988126186,0.0547091988126186,-0.2864016297855298,-0.2864016297855298,-0.2864016297855298,0.0,0.0,0.0,21334.55905293094
2011-03-09,27773.09757909139,8308.962345475258,31975.56917670066,27773.09757909139,27773.09757909139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2736772043729707,-0.2736772043729707,-0.2736772043729707,0.0,0.0,0.0,0.018194041283184942,0.018194041283184942,0.018194041283184942,-0.29187124565615563,-0.29187124565615563,-0.29187124565615563,0.0,0.0,0.0,20172.233876867936
2011-03-10,27777.94203535206,16472.623990532433,40140.392925716376,27777.94203535206,27777.94203535206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01097747337381011,0.01097747337381011,0.01097747337381011,0.0,0.0,0.0,0.306168747000171,0.306168747000171,0.306168747000171,-0.2951912736263609,-0.2951912736263609,-0.2951912736263609,0.0,0.0,0.0,28082.87365442438
2011-03-11,27782.78649210258,4489.341182783205,29903.806202178836,27782.78649210258,27782.78649210258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3835761895215331,-0.3835761895215331,-0.3835761895215331,0.0,0.0,0.0,-0.08741452837689867,-0.08741452837689867,-0.08741452837689867,-0.29616166114463444,-0.29616166114463444,-0.29616166114463444,0.0,0.0,0.0,17125.971115171553
2011-03-13,27792.475405603618,-5487.450064209983,19070.724251009164,27792.475405603618,27792.475405603618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7542513963327246,-0.7542513963327246,-0.7542513963327246,0.0,0.0,0.0,-0.4636340986884244,-0.4636340986884244,-0.4636340986884244,-0.2906172976443001,-0.2906172976443001,-0.2906172976443001,0.0,0.0,0.0,6829.9620233841815
2011-03-14,27797.31986235414,7173.603974598776,30842.822277234623,27797.31986235414,27797.31986235414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30436200074430775,-0.30436200074430775,-0.30436200074430775,0.0,0.0,0.0,-0.020286223358343944,-0.020286223358343944,-0.020286223358343944,-0.2840757773859638,-0.2840757773859638,-0.2840757773859638,0.0,0.0,0.0,19336.87197371855
2011-03-15,27802.164319104653,10204.760498433416,33030.23749660759,27802.164319104653,27802.164319104653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22042291921784796,-0.22042291921784796,-0.22042291921784796,0.0,0.0,0.0,0.05470919881285784,0.05470919881285784,0.05470919881285784,-0.2751321180307058,-0.2751321180307058,-0.2751321180307058,0.0,0.0,0.0,21673.930099313315
2011-03-16,27807.008775855174,9289.660724021727,33327.16698530215,27807.008775855174,27807.008775855174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24576865780791424,-0.24576865780791424,-0.24576865780791424,0.0,0.0,0.0,0.018194041284459506,0.018194041284459506,0.018194041284459506,-0.26396269909237374,-0.26396269909237374,-0.26396269909237374,0.0,0.0,0.0,20972.917551360355
2011-03-17,27811.853232605696,16470.522325127244,41092.664800652594,27811.853232605696,27811.853232605696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05535573971387825,0.05535573971387825,0.05535573971387825,0.0,0.0,0.0,0.30616874700049096,0.30616874700049096,0.30616874700049096,-0.2508130072866127,-0.2508130072866127,-0.2508130072866127,0.0,0.0,0.0,29351.398941110398
2011-03-18,27816.697689356213,6345.893691221771,30047.81023119308,27816.697689356213,27816.697689356213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32340518569744336,-0.32340518569744336,-0.32340518569744336,0.0,0.0,0.0,-0.08741452837654304,-0.08741452837654304,-0.08741452837654304,-0.23599065732090033,-0.23599065732090033,-0.23599065732090033,0.0,0.0,0.0,18820.633407640322
2011-03-20,27826.38660285725,-3040.7048600837124,21663.358890957796,27826.38660285725,27826.38660285725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6664489485801726,-0.6664489485801726,-0.6664489485801726,0.0,0.0,0.0,-0.4636340986871096,-0.4636340986871096,-0.4636340986871096,-0.20281484989306295,-0.20281484989306295,-0.20281484989306295,0.0,0.0,0.0,9281.520508597636
2011-03-21,27831.23105960777,10339.918780727963,33824.51531268313,27831.23105960777,27831.23105960777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2055870062718861,-0.2055870062718861,-0.2055870062718861,0.0,0.0,0.0,-0.02028622335851657,-0.02028622335851657,-0.02028622335851657,-0.18530078291336954,-0.18530078291336954,-0.18530078291336954,0.0,0.0,0.0,22109.491585201875
2011-03-22,27836.07551635829,13126.012725260745,37027.68497448615,27836.07551635829,27836.07551635829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1130595412498731,-0.1130595412498731,-0.1130595412498731,0.0,0.0,0.0,0.05470919881157556,0.05470919881157556,0.05470919881157556,-0.16776874006144865,-0.16776874006144865,-0.16776874006144865,0.0,0.0,0.0,24688.941588282
2011-03-23,27840.91997306233,11683.581138297059,37339.38046998511,27840.91997306233,27840.91997306233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1324848446004796,-0.1324848446004796,-0.1324848446004796,0.0,0.0,0.0,0.018194041284068874,0.018194041284068874,0.018194041284068874,-0.15067888588454847,-0.15067888588454847,-0.15067888588454847,0.0,0.0,0.0,24152.420016896776
2011-03-24,27845.76442976637,21321.950506083158,44603.4258688305,27845.76442976637,27845.76442976637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17168481029884286,0.17168481029884286,0.17168481029884286,0.0,0.0,0.0,0.3061687469995936,0.3061687469995936,0.3061687469995936,-0.13448393670075073,-0.13448393670075073,-0.13448393670075073,0.0,0.0,0.0,32626.459213517075
2011-03-25,27850.60888647041,10340.814432521098,33525.173242497454,27850.60888647041,27850.60888647041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20703058186998796,-0.20703058186998796,-0.20703058186998796,0.0,0.0,0.0,-0.08741452837657127,-0.08741452837657127,-0.08741452837657127,-0.11961605349341668,-0.11961605349341668,-0.11961605349341668,0.0,0.0,0.0,22084.681123270984
2011-03-27,27860.297799878485,871.5709456672932,24007.25591893887,27860.297799878485,27860.297799878485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.559046993682148,-0.559046993682148,-0.559046993682148,0.0,0.0,0.0,-0.46363409868793215,-0.46363409868793215,-0.46363409868793215,-0.09541289499421587,-0.09541289499421587,-0.09541289499421587,0.0,0.0,0.0,12285.082071767054
2011-03-28,27865.142256582523,12633.753351494914,36345.8505938823,27865.142256582523,27865.142256582523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10701718977277838,-0.10701718977277838,-0.10701718977277838,0.0,0.0,0.0,-0.02028622335868918,-0.02028622335868918,-0.02028622335868918,-0.0867309664140892,-0.0867309664140892,-0.0867309664140892,0.0,0.0,0.0,24883.093039664363
2011-03-29,27869.986713286566,15516.648075292536,39594.484763026034,27869.986713286566,27869.986713286566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025954272387328628,-0.025954272387328628,-0.025954272387328628,0.0,0.0,0.0,0.05470919881029325,0.05470919881029325,0.05470919881029325,-0.08066347119762188,-0.08066347119762188,-0.08066347119762188,0.0,0.0,0.0,27146.641486698696
2011-03-30,27874.831169990604,13755.05755199322,38408.40304583994,27874.831169990604,27874.831169990604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059180121242205494,-0.059180121242205494,-0.059180121242205494,0.0,0.0,0.0,0.018194041285375315,0.018194041285375315,0.018194041285375315,-0.07737416252758081,-0.07737416252758081,-0.07737416252758081,0.0,0.0,0.0,26225.195281744553
2011-03-31,27879.675626694643,23149.751131575777,46236.76559294646,27879.675626694643,27879.675626694643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22921831979856433,0.22921831979856433,0.22921831979856433,0.0,0.0,0.0,0.30616874700101293,0.30616874700101293,0.30616874700101293,-0.07695042720244856,-0.07695042720244856,-0.07695042720244856,0.0,0.0,0.0,34270.208030374575
2011-04-01,27884.520083398682,11907.398607630437,34420.4697992005,27884.520083398682,27884.520083398682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16681479292055065,-0.16681479292055065,-0.16681479292055065,0.0,0.0,0.0,-0.08741452837674404,-0.08741452837674404,-0.08741452837674404,-0.07940026454380661,-0.07940026454380661,-0.07940026454380661,0.0,0.0,0.0,23232.969639997595
2011-04-03,27894.208993536988,305.8158941753929,24425.989266982466,27894.208993536988,27894.208993536988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5561871768758293,-0.5561871768758293,-0.5561871768758293,0.0,0.0,0.0,-0.46363409868774835,-0.46363409868774835,-0.46363409868774835,-0.09255307818808087,-0.09255307818808087,-0.09255307818808087,0.0,0.0,0.0,12379.807642237283
2011-04-04,27899.053448606137,12465.544328140631,36964.24232626222,27899.053448606137,27899.053448606137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1231651565706659,-0.1231651565706659,-0.1231651565706659,0.0,0.0,0.0,-0.02028622335731367,-0.02028622335731367,-0.02028622335731367,-0.10287893321335223,-0.10287893321335223,-0.10287893321335223,0.0,0.0,0.0,24462.862162435184
2011-04-05,27903.89790367529,14809.007635706264,38597.41369371578,27903.89790367529,27903.89790367529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060624242788166055,-0.060624242788166055,-0.060624242788166055,0.0,0.0,0.0,0.054709198812054105,0.054709198812054105,0.054709198812054105,-0.11533344160022016,-0.11533344160022016,-0.11533344160022016,0.0,0.0,0.0,26212.24522242668
2011-04-06,27908.74235874444,13145.555583562296,36818.96231777002,27908.74235874444,27908.74235874444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1113651525571358,-0.1113651525571358,-0.1113651525571358,0.0,0.0,0.0,0.018194041284984697,0.018194041284984697,0.018194041284984697,-0.1295591938421205,-0.1295591938421205,-0.1295591938421205,0.0,0.0,0.0,24800.681008285068
2011-04-07,27913.586813813592,20583.527522023604,44644.36013257592,27913.586813813592,27913.586813813592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161022411414396,0.161022411414396,0.161022411414396,0.0,0.0,0.0,0.30616874700011554,0.30616874700011554,0.30616874700011554,-0.14514633558571954,-0.14514633558571954,-0.14514633558571954,0.0,0.0,0.0,32408.29987379894
2011-04-08,27918.43126888275,10025.369029890544,33381.57178570294,27918.43126888275,27918.43126888275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24905792574739863,-0.24905792574739863,-0.24905792574739863,0.0,0.0,0.0,-0.08741452837691682,-0.08741452837691682,-0.08741452837691682,-0.1616433973704818,-0.1616433973704818,-0.1616433973704818,0.0,0.0,0.0,20965.124686933497
2011-04-10,27928.12017902105,-2101.2302091504735,21530.29073008068,27928.12017902105,27928.12017902105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6590602116308149,-0.6590602116308149,-0.6590602116308149,0.0,0.0,0.0,-0.4636340986884462,-0.4636340986884462,-0.4636340986884462,-0.1954261129423686,-0.1954261129423686,-0.1954261129423686,0.0,0.0,0.0,9521.807383384607
2011-04-11,27932.9646340902,9497.47419755915,33442.39822879778,27932.9646340902,27932.9646340902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23199870608690848,-0.23199870608690848,-0.23199870608690848,0.0,0.0,0.0,-0.02028622335952951,-0.02028622335952951,-0.02028622335952951,-0.21171248272737897,-0.21171248272737897,-0.21171248272737897,0.0,0.0,0.0,21452.5529818099
2011-04-12,27937.809089159357,11494.601427545003,35005.17433400525,27937.809089159357,27937.809089159357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1722277130080032,-0.1722277130080032,-0.1722277130080032,0.0,0.0,0.0,0.054709198814338375,0.054709198814338375,0.054709198814338375,-0.2269369118223416,-0.2269369118223416,-0.2269369118223416,0.0,0.0,0.0,23126.144123279235
2011-04-13,27942.653544419234,8878.261970392256,34193.68808874714,27942.653544419234,27942.653544419234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22243693003204607,-0.22243693003204607,-0.22243693003204607,0.0,0.0,0.0,0.018194041284594065,0.018194041284594065,0.018194041284594065,-0.24063097131664013,-0.24063097131664013,-0.24063097131664013,0.0,0.0,0.0,21727.17547304955
2011-04-14,27947.49799967911,17976.713706183495,41813.22836631534,27947.49799967911,27947.49799967911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05380693213841481,0.05380693213841481,0.05380693213841481,0.0,0.0,0.0,0.3061687470004355,0.3061687470004355,0.3061687470004355,-0.2523618148620207,-0.2523618148620207,-0.2523618148620207,0.0,0.0,0.0,29451.267127986324
2011-04-15,27952.34245493899,6356.968195055711,30506.693059747973,27952.34245493899,27952.34245493899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3491582698940958,-0.3491582698940958,-0.3491582698940958,0.0,0.0,0.0,-0.08741452837656116,-0.08741452837656116,-0.08741452837656116,-0.26174374151753466,-0.26174374151753466,-0.26174374151753466,0.0,0.0,0.0,18192.55092388521
2011-04-17,27962.03136545874,-4509.898205859283,18638.08466660777,27962.03136545874,27962.03136545874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7358480101615429,-0.7358480101615429,-0.7358480101615429,0.0,0.0,0.0,-0.4636340986882624,-0.4636340986882624,-0.4636340986882624,-0.27221391147328056,-0.27221391147328056,-0.27221391147328056,0.0,0.0,0.0,7386.226225111276
2011-04-18,27966.87582071862,7522.614568983582,31527.90798093293,27966.87582071862,27966.87582071862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2931372318152909,-0.2931372318152909,-0.2931372318152909,0.0,0.0,0.0,-0.020286223358154054,-0.020286223358154054,-0.020286223358154054,-0.27285100845713683,-0.27285100845713683,-0.27285100845713683,0.0,0.0,0.0,19768.74326011117
2011-04-19,27971.720275978496,9714.380152194966,34525.46401107061,27971.720275978496,27971.720275978496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21553958621569427,-0.21553958621569427,-0.21553958621569427,0.0,0.0,0.0,0.054709198813056095,0.054709198813056095,0.054709198813056095,-0.2702487850287504,-0.2702487850287504,-0.2702487850287504,0.0,0.0,0.0,21942.707261952946
2011-04-20,27976.564731238377,9756.872832693494,32723.66760043334,27976.564731238377,27976.564731238377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24618310858634687,-0.24618310858634687,-0.24618310858634687,0.0,0.0,0.0,0.018194041284203405,0.018194041284203405,0.018194041284203405,-0.2643771498705503,-0.2643771498705503,-0.2643771498705503,0.0,0.0,0.0,21089.207058134958
2011-04-21,27981.409186498255,17166.651604998886,40682.99071980983,27981.409186498255,27981.409186498255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05088116737856005,0.05088116737856005,0.05088116737856005,0.0,0.0,0.0,0.3061687469994201,0.3061687469994201,0.3061687469994201,-0.2552875796208601,-0.2552875796208601,-0.2552875796208601,0.0,0.0,0.0,29405.13595080445
2011-04-26,28005.631462797643,12230.398513553688,37010.68411003909,28005.631462797643,28005.631462797643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11400748647265271,-0.11400748647265271,-0.11400748647265271,0.0,0.0,0.0,0.054709198811512066,0.054709198811512066,0.054709198811512066,-0.16871668528416478,-0.16871668528416478,-0.16871668528416478,0.0,0.0,0.0,24812.779812644643
2011-04-27,28010.47591805752,13097.40121277285,36036.4527344466,28010.47591805752,28010.47591805752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12732584424550875,-0.12732584424550875,-0.12732584424550875,0.0,0.0,0.0,0.018194041285509874,0.018194041285509874,0.018194041285509874,-0.1455198855310186,-0.1455198855310186,-0.1455198855310186,0.0,0.0,0.0,24444.018424072354
2011-04-28,28015.320376131127,21682.383011132963,45535.98184426557,28015.320376131127,28015.320376131127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18479717223370484,0.18479717223370484,0.18479717223370484,0.0,0.0,0.0,0.30616874699974006,0.30616874699974006,0.30616874699974006,-0.12137157476603523,-0.12137157476603523,-0.12137157476603523,0.0,0.0,0.0,33192.47236086145
2011-05-01,28029.85375035195,2069.230582554366,25744.528138942045,28029.85375035195,28029.85375035195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.511776719950708,-0.511776719950708,-0.511776719950708,0.0,0.0,0.0,-0.46363409868789485,-0.46363409868789485,-0.46363409868789485,-0.04814262126281315,-0.04814262126281315,-0.04814262126281315,0.0,0.0,0.0,13684.82713729878
2011-05-03,28039.542666499165,17843.51016916149,40571.96280734938,28039.542666499165,28039.542666499165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0512233321596188,0.0512233321596188,0.0512233321596188,0.0,0.0,0.0,0.054709198812013055,0.054709198812013055,0.054709198812013055,-0.003485866652394254,-0.003485866652394254,-0.003485866652394254,0.0,0.0,0.0,29475.821474109052
2011-05-04,28044.38712457277,17090.181040681782,40486.135831672815,28044.38712457277,28044.38712457277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034479079801005494,0.034479079801005494,0.034479079801005494,0.0,0.0,0.0,0.01819404128345399,0.01819404128345399,0.01819404128345399,0.016285038517551503,0.016285038517551503,0.016285038517551503,0.0,0.0,0.0,29011.33178621121
2011-05-05,28049.23158264638,24870.858065021068,49173.35590582535,28049.23158264638,28049.23158264638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34003993890615547,0.34003993890615547,0.34003993890615547,0.0,0.0,0.0,0.3061687470000601,0.3061687470000601,0.3061687470000601,0.03387119190609542,0.03387119190609542,0.03387119190609542,0.0,0.0,0.0,37587.09057637406
2011-05-06,28054.076040719985,15255.845295033321,38363.126432458695,28054.076040719985,28054.076040719985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03842870279573565,-0.03842870279573565,-0.03842870279573565,0.0,0.0,0.0,-0.08741452837731883,-0.08741452837731883,-0.08741452837731883,0.04898582558158319,0.04898582558158319,0.04898582558158319,0.0,0.0,0.0,26975.99429034219
2011-05-08,28063.7649568672,5500.42840889509,27954.892872006698,28063.7649568672,28063.7649568672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3926425790333672,-0.3926425790333672,-0.3926425790333672,0.0,0.0,0.0,-0.4636340986885926,-0.4636340986885926,-0.4636340986885926,0.07099151965522547,0.07099151965522547,0.07099151965522547,0.0,0.0,0.0,17044.73590681663
2011-05-09,28068.609414940805,17482.787817274493,41673.7586157172,28068.609414940805,28068.609414940805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0573729380475024,0.0573729380475024,0.0573729380475024,0.0,0.0,0.0,-0.020286223359662098,-0.020286223359662098,-0.020286223359662098,0.0776591614071645,0.0776591614071645,0.0776591614071645,0.0,0.0,0.0,29678.988003983744
2011-05-10,28073.453873014416,19987.797476627748,43543.38076300247,28073.453873014416,28073.453873014416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13612097358633313,0.13612097358633313,0.13612097358633313,0.0,0.0,0.0,0.05470919881073076,0.05470919881073076,0.05470919881073076,0.08141177477560237,0.08141177477560237,0.08141177477560237,0.0,0.0,0.0,31894.83974614015
2011-05-11,28078.29833131912,18299.95773697636,42546.96240297871,28078.29833131912,28078.29833131912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10051668332164973,0.10051668332164973,0.10051668332164973,0.0,0.0,0.0,0.018194041284728568,0.018194041284728568,0.018194041284728568,0.08232264203692116,0.08232264203692116,0.08232264203692116,0.0,0.0,0.0,30900.635752899132
2011-05-12,28083.142789623827,26706.101844432476,50767.38380371717,28083.142789623827,28083.142789623827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3867036729588138,0.3867036729588138,0.3867036729588138,0.0,0.0,0.0,0.3061687470003801,0.3061687470003801,0.3061687470003801,0.08053492595843371,0.08053492595843371,0.08053492595843371,0.0,0.0,0.0,38942.99725459819
2011-05-13,28087.98724792854,15462.774850914806,39367.18914378717,28087.98724792854,28087.98724792854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01115813208874361,-0.01115813208874361,-0.01115813208874361,0.0,0.0,0.0,-0.08741452837681868,-0.08741452837681868,-0.08741452837681868,0.07625639628807505,0.07625639628807505,0.07625639628807505,0.0,0.0,0.0,27774.577776109207
2011-05-15,28097.676164537952,5074.931775993571,28270.194082976865,28097.676164537952,28097.676164537952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40229648754801184,-0.40229648754801184,-0.40229648754801184,0.0,0.0,0.0,-0.46363409868740246,-0.46363409868740246,-0.46363409868740246,0.06133761113939067,0.06133761113939067,0.06133761113939067,0.0,0.0,0.0,16794.07973528284
